venta_id,producto_id,cantidad,subtotal
885,958,6,1608.3
885,444,4,1203.28
886,672,1,73.61
886,806,1,389.34
886,839,2,551.04
886,167,6,1339.62
886,568,2,373.58
887,832,9,3293.64
887,462,10,3934.6
887,394,4,108.12
888,803,4,619.32
888,346,8,816.88
888,739,10,1466.7
888,282,4,946.92
889,861,4,532.76
889,44,7,2245.04
890,970,1,99.08
890,447,3,738.51
890,149,5,379.35
891,258,3,164.46
891,421,9,504.45
891,819,7,242.62
891,289,2,540.42
891,430,6,1002.78
892,106,10,2224.5
892,851,5,1989.9
893,960,7,799.12
893,441,2,280.22
893,537,7,745.71
893,132,8,2497.28
894,854,10,3408.2
894,544,9,3391.56
894,793,8,2152.48
894,290,5,710.1
895,417,9,241.74
895,921,9,1401.66
896,238,4,479.24
897,982,8,2672.32
897,230,4,1137.08
897,414,1,320.24
898,964,2,660.16
899,897,7,2662.66
899,129,8,2021.68
899,197,8,1473.52
900,369,2,117.2
900,903,4,164.84
900,175,7,2661.4
900,549,10,2799.1
900,120,2,545.82
901,171,10,2144.5
902,33,8,515.84
902,767,2,429.54
902,794,10,1600.6
903,580,1,119.46
904,488,1,102.23
905,363,1,339.68
905,681,10,2067.5
905,835,10,1906.0
905,57,5,1403.1
906,785,5,1047.3
907,570,7,403.69
907,641,1,41.96
907,558,4,199.0
907,120,6,2324.58
907,55,5,669.9
908,48,7,735.7
908,888,4,965.32
908,782,7,2201.85
909,390,2,647.28
909,608,6,2139.3
910,476,2,145.38
911,279,3,221.79
911,460,9,3434.31
911,412,6,1853.82
912,206,9,2747.88
912,317,6,1377.48
912,864,1,17.55
912,84,1,80.22
912,258,2,494.62
913,263,3,40.23
914,228,6,1556.34
914,507,6,1261.56
915,927,6,742.74
915,578,7,2199.26
915,698,9,2719.98
915,654,1,267.83
916,270,7,2272.97
916,774,4,247.48
916,590,5,1112.55
916,177,10,319.4
916,561,8,1224.08
917,316,10,2353.0
917,283,8,1818.64
917,94,7,82.67
917,764,9,2983.5
918,321,6,2214.36
918,69,6,154.02
918,77,4,1237.24
919,284,6,827.4
919,809,10,343.6
920,496,5,933.25
921,934,5,553.65
921,278,6,476.4
921,914,10,3119.6
921,737,5,1516.25
922,893,2,690.36
923,525,1,27.29
923,981,1,216.59
924,84,10,3858.1
924,456,5,1976.95
925,819,2,472.6
925,499,1,132.85
925,692,4,273.44
925,3,4,258.88
925,259,6,1594.98
926,797,1,206.28
926,996,6,2024.94
926,487,2,763.72
927,420,9,1283.31
927,761,2,364.74
927,249,5,1346.8
927,589,10,589.6
927,619,9,769.41
928,708,9,2500.74
928,434,9,333.18
929,990,2,730.32
929,430,7,1439.34
929,67,6,2136.24
930,941,3,576.0
931,940,8,909.52
931,737,1,307.57
931,717,4,661.52
931,790,6,1746.78
932,404,5,1467.85
932,167,2,740.6
932,139,3,75.24
932,778,5,89.8
933,485,10,3017.5
933,972,6,2298.6
933,501,1,283.17
934,638,9,733.32
934,328,2,263.34
935,449,10,2425.8
935,223,5,528.95
935,69,2,536.78
935,798,2,464.22
935,728,4,607.48
936,934,1,326.8
936,987,5,202.8
936,843,6,2383.74
936,453,10,1178.8
937,409,8,514.4
937,876,6,1379.76
937,654,9,3110.13
938,216,7,1715.07
938,775,9,2290.86
938,241,4,702.8
938,989,9,3044.34
938,913,2,570.5
939,355,5,781.7
939,994,6,2161.08
939,116,8,3097.28
940,937,5,111.65
940,990,1,167.01
940,133,9,2003.31
940,877,1,270.57
940,94,7,1191.54
941,803,3,185.37
941,92,8,2380.48
941,525,6,443.22
941,885,9,2920.77
941,812,4,1594.92
942,293,1,305.79
942,559,6,256.2
942,564,4,812.68
943,117,10,1728.7
943,648,7,1976.45
943,963,3,111.54
943,150,8,1301.6
944,971,6,454.5
944,539,8,1890.0
944,668,8,2792.0
944,924,4,79.36
945,506,9,3210.39
946,792,7,883.4
946,771,7,2057.93
947,423,3,457.14
948,803,9,2282.76
948,799,1,348.82
949,678,7,1347.64
949,135,3,129.51
950,665,4,73.72
950,294,2,27.38
950,578,9,2795.94
950,704,9,1277.73
950,879,2,344.66
951,804,5,590.05
951,517,1,339.79
951,186,9,532.98
951,594,9,1020.69
951,343,8,2494.08
952,179,6,1572.54
952,72,2,390.62
952,337,5,1959.2
953,455,1,249.47
953,116,9,3063.06
954,308,1,283.74
954,737,10,3530.6
954,640,4,542.44
954,106,7,296.24
954,513,5,1146.9
955,447,10,970.9
955,507,4,828.2
955,498,7,2153.48
956,612,9,1070.19
956,850,4,1583.64
956,418,4,88.16
956,6,9,3062.97
956,80,1,281.12
957,257,4,1267.24
957,785,7,2461.27
957,717,3,188.1
957,219,5,1208.35
957,376,4,455.08
958,895,4,1122.12
958,334,7,991.62
958,184,1,330.73
958,233,2,20.12
958,917,5,1487.6
959,948,6,2323.32
959,175,2,401.74
959,84,8,1449.68
960,595,3,1136.76
961,243,10,172.4
961,811,6,2381.46
961,180,8,762.64
961,252,10,2385.7
962,750,10,820.3
962,373,8,2557.52
962,300,5,1919.75
962,590,5,1551.55
963,282,8,762.72
964,853,6,2381.04
964,967,8,2940.24
964,754,4,270.44
964,805,9,508.68
964,401,9,3127.32
965,354,10,2966.1
965,889,6,1509.12
965,216,9,493.11
965,89,5,1174.55
966,973,6,1730.52
966,369,9,1367.01
966,70,2,618.84
966,603,8,2735.76
967,761,3,188.1
967,33,9,1385.37
967,544,7,1361.29
967,648,10,2878.4
968,131,10,1383.3
968,629,10,3846.2
968,888,8,2927.04
968,87,4,474.88
968,781,1,100.82
969,211,8,1082.16
969,252,5,106.1
970,829,3,572.46
970,576,1,321.44
970,562,4,1173.72
970,455,9,1630.08
971,109,1,341.04
971,792,1,397.9
971,496,7,266.84
971,242,3,180.33
971,582,10,1036.2
972,951,7,173.74
972,425,6,847.92
972,716,8,3125.52
973,216,7,1887.62
973,426,10,191.1
974,939,10,1918.0
974,241,5,361.6
974,127,5,358.4
974,351,8,2271.6
974,761,9,2277.09
975,238,6,270.6
975,679,9,2748.06
976,930,8,2937.76
976,404,4,406.72
977,496,4,307.0
977,168,9,1175.13
977,639,5,1273.15
977,463,10,2273.2
978,736,5,583.8
979,158,8,1017.28
979,617,2,304.7
979,153,6,2397.6
979,71,9,180.18
980,604,5,1145.4
980,2,1,267.76
980,714,5,1867.2
981,15,8,833.92
981,223,7,1414.63
982,613,9,947.16
983,210,8,2590.8
983,671,10,3687.5
984,733,7,870.94
985,366,10,1998.7
985,980,9,297.63
985,141,6,131.94
986,198,4,1175.36
986,364,8,2327.28
986,718,5,1732.5
986,229,5,409.65
986,989,7,1980.93
987,406,2,334.64
987,323,10,2761.3
987,378,1,255.52
988,98,8,2480.56
988,804,5,1390.35
988,195,8,3009.68
988,652,1,25.45
989,466,4,712.16
989,55,9,899.82
990,399,3,954.3
990,83,1,115.84
990,478,7,1991.71
990,836,6,2025.48
990,321,7,495.6
991,609,6,891.54
991,818,8,1097.2
992,587,5,417.05
993,963,9,1669.95
993,498,7,1668.24
994,438,10,2325.8
994,778,8,523.6
994,573,8,1307.36
994,121,8,2413.52
995,287,1,87.81
995,665,6,1408.32
995,897,1,167.21
996,70,4,836.76
997,31,7,2104.9
997,535,4,698.8
997,256,5,1879.95
997,168,3,836.85
997,630,3,764.19
998,354,5,1207.45
998,970,6,1974.54
998,933,2,794.74
998,235,8,1864.8
999,390,8,463.76
999,153,3,382.77
999,940,1,343.07
999,538,5,1242.5
1000,951,4,1578.6
1001,320,9,2339.01
1002,765,1,112.72
1002,746,2,421.18
1002,342,10,2849.1
1003,961,8,670.64
1003,150,5,1230.35
1003,19,4,968.8
1003,899,10,3830.6
1004,149,4,674.72
1004,885,1,225.13
1004,635,6,2075.34
1004,301,5,404.3
1005,343,5,936.9
1005,841,9,1823.13
1005,954,1,254.47
1006,908,6,713.16
1006,709,5,1749.65
1007,528,10,1589.6
1007,748,1,298.75
1007,631,9,1514.52
1007,860,9,1995.66
1008,293,2,636.8
1008,558,2,96.12
1008,168,2,547.9
1008,699,2,577.34
1008,360,4,1516.08
1009,129,2,580.24
1009,405,7,527.38
1009,219,9,2474.91
1009,947,3,699.99
1009,309,6,152.16
1010,100,3,1165.77
1010,531,9,2558.43
1011,418,2,273.54
1011,381,1,341.6
1011,790,2,512.78
1012,168,5,275.4
1012,954,1,249.27
1013,157,2,696.62
1013,699,3,56.91
1014,594,1,226.82
1014,846,9,2399.76
1015,576,10,1383.8
1016,359,3,65.01
1017,773,2,594.04
1017,208,5,1961.65
1018,690,4,1276.24
1018,592,6,823.68
1018,551,1,171.22
1019,562,2,365.86
1019,583,7,1591.17
1019,652,4,737.68
1019,202,5,1674.45
1020,564,6,927.48
1020,360,2,344.5
1021,314,5,363.25
1021,497,3,1125.24
1021,573,9,180.09
1021,221,10,3502.2
1022,918,7,92.82
1022,555,4,922.44
1023,26,5,1905.95
1023,512,5,668.15
1023,862,1,391.33
1023,200,2,216.88
1024,570,8,2593.28
1024,999,7,533.19
1024,392,10,1937.2
1025,245,9,2906.64
1025,22,7,1426.04
1025,155,5,1315.45
1026,11,4,1219.08
1026,156,9,651.6
1026,122,2,479.68
1027,423,3,823.14
1028,902,9,3570.12
1029,133,10,2486.6
1029,201,3,471.39
1029,996,2,555.04
1029,568,7,1065.33
1030,108,8,2878.4
1031,962,1,261.8
1031,253,2,43.52
1032,591,6,677.04
1033,671,7,631.96
1033,650,2,194.4
1034,718,10,304.5
1035,711,1,141.3
1035,637,3,864.81
1035,239,7,1702.12
1035,195,10,694.1
1036,244,2,51.94
1036,959,2,686.38
1037,203,9,1314.81
1037,4,1,386.18
1038,103,10,1407.6
1038,384,3,727.08
1039,57,1,171.85
1039,943,8,2966.4
1039,93,9,208.98
1039,464,4,282.48
1039,418,9,2319.12
1040,67,3,550.47
1040,494,4,401.24
1040,942,8,197.92
1041,746,2,247.34
1041,913,3,95.94
1041,241,5,725.75
1041,271,9,1224.81
1042,286,1,64.59
1042,471,3,236.37
1042,175,8,2407.28
1042,260,8,753.12
1042,166,10,3475.5
1043,252,8,1730.96
1043,662,1,270.8
1043,614,3,486.12
1043,216,9,862.02
1044,883,6,1585.44
1045,29,5,583.95
1045,31,2,395.68
1045,748,1,99.24
1046,338,3,517.59
1046,772,1,249.44
1046,542,9,2194.74
1047,614,7,280.07
1047,680,4,237.72
1047,966,1,245.1
1047,315,6,2000.28
1047,391,5,139.4
1048,894,2,241.08
1048,777,10,3288.6
1049,767,4,887.2
1049,505,5,261.4
1050,169,9,1293.48
1051,496,7,2082.15
1051,313,8,1926.72
1052,649,2,459.82
1053,91,5,889.95
1054,250,8,2425.68
1054,415,9,2772.9
1054,838,2,555.38
1054,135,10,2205.7
1055,59,1,96.53
1055,182,5,1397.0
1055,825,7,497.77
1055,60,8,695.92
1055,43,5,1899.25
1056,662,9,1228.59
1056,528,9,1886.4
1056,190,2,388.4
1056,2,8,404.0
1057,756,4,795.92
1057,391,4,106.28
1057,752,9,1171.17
1057,696,1,293.34
1058,886,5,340.0
1058,444,3,1167.51
1058,242,4,58.6
1058,723,7,2505.23
1059,244,1,216.77
1060,588,9,373.14
1061,828,10,1337.1
1061,57,9,943.29
1061,117,9,2523.06
1061,883,5,1376.4
1061,733,6,1148.34
1062,728,3,180.45
1062,252,8,228.32
1062,235,9,1823.76
1062,458,4,1587.64
1062,721,1,348.97
1063,15,3,1051.08
1063,167,1,289.36
1063,446,6,303.84
1064,126,7,995.12
1064,236,3,310.74
1064,208,1,397.16
1064,882,4,82.16
1064,736,10,1822.0
1065,418,10,3030.2
1066,618,9,2900.7
1066,506,3,234.36
1066,595,7,890.26
1066,307,3,80.94
1066,148,3,977.1
1067,64,4,613.0
1067,568,10,625.2
1067,716,9,560.97
1067,359,5,1494.0
1068,55,9,2809.17
1068,580,9,3130.2
1068,364,8,1326.24
1068,704,7,113.4
1068,863,5,798.45
1069,8,5,1318.6
1069,95,8,1422.88
1069,453,5,1935.6
1069,681,6,1746.66
1069,841,1,30.73
1070,355,6,2300.94
1070,807,6,2059.14
1070,619,2,443.64
1070,49,1,360.04
1071,191,1,172.3
1072,97,7,71.82
1072,39,2,442.98
1073,661,3,650.37
1073,527,9,1668.6
1073,123,1,118.69
1073,302,10,2372.7
1073,654,9,484.47
1074,63,9,2043.99
1074,217,3,653.73
1074,842,9,3178.53
1075,740,9,3003.75
1076,276,3,299.97
1077,914,8,2330.8
1077,464,3,1078.8
1077,26,8,1943.84
1077,341,6,1087.2
1078,849,10,3394.4
1079,573,3,584.76
1079,165,4,137.16
1079,475,2,562.62
1079,655,3,290.67
1080,601,4,345.44
1080,796,3,857.76
1081,654,5,630.75
1081,464,7,1999.34
1081,57,7,1784.23
1081,481,7,1690.99
1082,634,7,1401.89
1082,347,9,2389.5
1083,81,10,2819.7
1084,586,5,1969.05
1084,187,9,2847.51
1084,77,5,1123.15
1084,725,8,397.2
1084,999,8,3148.8
1085,518,3,1177.68
1085,934,6,837.78
1085,879,5,723.95
1085,646,7,893.62
1085,498,9,1505.79
1086,708,1,130.71
1086,497,1,70.89
1087,47,2,239.58
1087,600,6,2267.88
1088,637,2,339.24
1088,951,7,2325.12
1088,509,8,2330.96
1088,691,1,138.15
1089,578,9,2715.93
1089,248,9,314.01
1089,216,8,368.24
1089,787,8,2707.04
1089,335,8,1794.08
1090,307,2,420.28
1090,751,6,220.14
1091,53,10,3476.5
1091,85,9,2973.33
1091,231,2,395.42
1091,747,3,822.36
1092,675,5,1209.95
1093,69,1,372.56
1093,160,2,538.64
1093,39,3,352.86
1093,813,4,1577.76
1094,743,6,904.98
1095,466,8,1299.92
1095,179,10,2908.3
1095,269,6,2250.42
1095,518,7,1518.16
1095,284,8,471.2
1096,439,6,405.54
1096,644,6,1599.54
1096,337,10,2870.4
1097,195,8,643.84
1097,894,2,554.06
1097,401,9,1908.9
1097,991,5,175.6
1097,253,10,1361.3
1098,310,1,45.1
1098,404,5,306.35
1098,956,5,1383.8
1098,112,5,941.15
1098,817,9,3387.6
1099,148,5,267.9
1100,780,4,1174.76
1100,106,3,550.98
1101,492,8,1555.52
1101,519,9,1062.72
1101,599,2,550.04
1101,637,7,139.93
1102,803,5,582.7
1103,207,9,674.91
1103,399,6,336.84
1103,194,8,1820.72
1103,847,8,1648.08
1103,195,1,27.61
1104,103,6,1378.02
1104,293,4,1359.44
1104,492,8,986.64
1105,5,3,618.9
1106,810,9,2715.39
1106,76,9,2548.08
1106,473,7,1301.44
1106,798,8,254.24
1107,501,4,1051.12
1107,242,3,278.25
1108,220,3,167.07
1108,148,7,2428.51
1108,147,3,1113.69
1108,346,2,87.32
1108,225,8,1719.84
1109,333,9,2129.85
1109,818,5,377.8
1109,123,9,2192.76
1110,193,2,615.6
1110,261,4,649.4
1110,976,9,1669.59
1110,783,7,1817.41
1110,990,3,1105.92
1111,760,2,48.02
1111,144,3,716.94
1111,690,10,1234.4
1111,233,8,1808.8
1112,501,6,1266.9
1113,862,2,120.52
1113,779,10,1434.8
1113,89,8,3198.48
1113,146,6,412.56
1113,543,9,275.22
1114,444,8,2468.08
1114,474,10,1612.4
1114,420,1,133.29
1114,31,8,290.96
1115,888,3,785.85
1115,253,8,622.88
1116,317,7,822.29
1116,462,2,20.58
1117,865,7,1589.91
1117,763,4,73.04
1117,991,5,1593.2
1118,798,10,1082.2
1118,85,5,1759.3
1118,697,3,255.84
1118,410,7,1960.28
1119,182,6,960.84
1119,74,8,172.48
1120,333,5,346.0
1120,633,5,783.25
1120,489,4,1233.76
1120,274,5,1097.25
1121,624,2,88.54
1121,130,5,173.1
1121,367,4,1166.28
1122,549,3,416.67
1122,934,6,2001.96
1122,519,5,480.25
1123,570,8,1959.6
1124,490,9,2546.37
1124,660,7,2673.3
1124,753,1,347.59
1125,216,8,1814.32
1125,853,9,1926.9
1125,663,6,1706.04
1125,795,5,900.7
1125,644,3,85.98
1126,176,3,1172.82
1126,717,2,340.1
1127,607,4,1281.0
1127,416,5,794.4
1127,173,9,954.27
1127,628,2,501.98
1127,303,4,1558.92
1128,895,6,1912.08
1128,521,5,599.95
1128,32,4,1528.12
1128,262,1,108.04
1128,924,2,180.86
1129,208,1,264.81
1129,71,4,972.04
1129,18,2,775.46
1129,243,4,1429.84
1130,395,8,252.32
1130,612,5,1633.7
1131,387,5,1192.35
1131,378,4,1553.44
1132,129,6,1738.02
1133,965,2,171.92
1133,187,2,59.58
1133,10,8,3052.72
1133,876,8,913.12
1134,485,7,946.33
1135,783,7,678.02
1135,77,7,1057.28
1136,844,8,3049.6
1136,43,1,41.49
1136,171,3,356.31
1136,273,1,197.79
1137,949,3,202.44
1137,480,7,447.51
1137,337,9,1321.92
1137,250,6,1803.48
1138,301,1,147.35
1138,13,1,398.89
1138,34,3,1188.69
1138,720,2,743.0
1139,213,8,2656.24
1139,580,3,508.29
1139,210,2,88.72
1139,660,5,812.65
1139,330,3,997.14
1140,732,8,101.84
1140,87,2,672.96
1140,934,9,2741.58
1141,501,3,130.65
1141,30,7,351.68
1141,520,9,1536.3
1142,633,2,382.32
1142,874,9,2165.76
1142,932,7,1313.34
1142,698,1,241.68
1143,680,7,1666.42
1144,228,9,1577.16
1144,302,4,1528.96
1144,869,4,330.08
1144,908,4,942.6
1144,575,2,349.44
1145,543,6,624.06
1145,805,1,120.08
1145,704,6,160.14
1145,291,4,1467.8
1146,713,8,2731.12
1147,940,3,80.13
1147,130,10,1345.5
1147,81,5,1375.9
1148,907,8,2954.96
1148,139,5,907.15
1148,39,2,728.26
1148,9,10,3412.6
1149,307,2,505.42
1149,477,7,597.17
1150,646,3,116.64
1150,958,5,958.3
1151,965,6,1620.84
1151,342,9,842.49
1151,745,2,182.98
1152,764,9,1759.5
1152,233,7,516.88
1152,481,1,82.34
1152,241,10,2251.4
1152,855,7,1489.53
1153,530,4,1582.56
1153,143,3,909.06
1153,647,9,697.95
1153,880,7,1755.81
1154,687,4,1062.04
1154,494,5,1760.1
1154,389,6,1153.56
1154,664,5,1570.9
1155,622,1,131.45
1155,363,3,190.5
1155,604,10,603.0
1155,374,9,779.04
1156,525,1,268.33
1157,360,5,1487.2
1157,90,3,146.28
1157,633,6,1666.74
1157,77,8,2445.2
1157,116,7,965.02
1158,23,7,416.64
1158,822,8,1504.96
1158,331,9,1685.88
1158,270,6,2194.74
1159,714,2,756.74
1159,252,8,255.76
1160,446,4,487.56
1161,866,4,925.0
1161,310,9,1606.59
1162,651,8,1135.68
1162,562,9,2457.27
1162,992,7,279.65
1162,866,1,310.58
1163,746,4,1380.8
1163,733,9,2516.49
1163,528,6,1592.52
1163,227,7,1379.0
1164,681,1,339.74
1164,182,10,2612.4
1164,597,4,689.0
1164,62,9,1699.65
1164,797,9,810.36
1165,221,5,518.05
1165,485,6,680.76
1165,655,10,437.2
1165,25,2,649.34
1166,711,6,1237.68
1166,322,2,469.6
1166,689,7,1307.53
1166,364,4,766.44
1167,13,10,2816.4
1168,803,3,423.84
1168,588,9,3027.6
1168,654,9,2367.09
1168,614,8,1242.8
1168,552,5,1045.9
1169,815,3,143.76
1169,261,7,656.25
1169,899,2,344.7
1170,911,5,1025.3
1170,781,9,1845.36
1171,624,2,81.32
1171,585,5,1756.25
1171,197,6,1700.1
1172,475,7,1132.6
1172,875,7,1280.65
1172,551,6,1341.24
1173,793,9,1421.19
1173,893,1,279.25
1173,909,8,3041.36
1173,321,2,768.66
1173,813,5,1989.1
1174,795,2,406.3
1175,583,6,961.02
1175,336,8,580.64
1175,458,3,742.02
1175,22,8,1948.24
1176,652,10,1839.9
1177,439,9,1894.77
1177,197,7,2561.86
1178,937,6,346.86
1178,364,7,1212.47
1179,117,4,573.2
1179,213,5,1801.6
1179,465,6,1079.22
1179,327,5,1610.75
1180,453,8,625.44
1180,11,9,1815.66
1180,960,7,1683.15
1180,389,10,299.6
1180,327,3,703.56
1181,796,10,2052.6
1181,9,6,1999.38
1182,523,9,2451.51
1182,434,4,848.4
1182,740,9,1677.78
1183,67,8,2632.08
1184,401,9,2820.69
1184,943,3,255.78
1185,125,10,2891.8
1185,258,7,859.67
1185,385,5,300.9
1185,450,9,1022.58
1185,390,6,1971.12
1186,293,4,1016.56
1186,694,7,566.79
1187,904,8,399.28
1188,589,2,137.62
1188,438,3,384.57
1189,905,5,1930.85
1189,683,10,2136.1
1190,342,7,2332.47
1190,134,4,570.56
1190,135,9,2769.84
1190,439,5,1611.5
1190,742,4,1166.24
1191,347,5,900.25
1192,871,10,3593.6
1193,774,6,1957.56
1193,488,2,232.04
1194,543,7,1901.83
1194,296,9,827.01
1195,587,5,1109.5
1196,2,5,1751.5
1196,710,3,1052.64
1196,529,9,1948.68
1196,610,8,2851.6
1197,6,10,3470.0
1198,20,2,617.5
1198,155,2,403.3
1198,651,10,3107.6
1199,13,3,93.12
1199,799,3,539.19
1199,867,5,584.35
1199,603,9,3171.51
1200,569,9,1207.98
1200,525,2,330.28
1201,955,8,409.04
1201,683,8,1496.24
1202,384,1,12.64
1202,165,4,395.28
1202,125,9,1217.79
1202,100,10,839.6
1203,269,10,1923.7
1203,710,1,322.93
1203,737,1,168.77
1203,127,4,277.8
1203,652,9,1827.9
1204,993,8,2878.56
1204,10,8,647.28
1204,374,2,161.02
1204,568,1,201.47
1205,924,10,1983.6
1205,836,7,2680.51
1205,651,6,1212.48
1205,878,4,910.72
1205,440,4,120.96
1206,568,8,1909.36
1206,34,3,644.76
1206,544,6,2285.82
1206,404,3,1047.03
1206,101,6,2163.48
1207,25,10,3899.8
1207,951,10,206.7
1207,961,6,577.14
1207,860,9,2422.17
1208,469,5,1369.5
1209,627,9,1797.93
1209,365,7,310.03
1210,118,2,470.08
1210,282,6,1216.74
1210,70,1,118.58
1210,302,7,1980.02
1210,448,1,24.76
1211,504,2,615.5
1211,991,2,123.62
1211,715,4,1069.48
1211,510,2,482.56
1211,422,6,2096.22
1212,60,2,30.62
1213,803,5,1029.9
1213,355,3,898.74
1214,67,3,1151.13
1215,337,5,1570.6
1215,3,6,203.94
1215,853,7,2300.97
1216,463,6,1832.16
1216,525,6,1715.46
1216,67,5,1764.65
1216,964,8,2865.36
1216,736,2,409.32
1217,172,4,1583.72
1217,528,8,1089.84
1218,681,8,1904.32
1218,689,6,1676.46
1218,986,10,1169.3
1218,490,2,465.1
1218,668,7,1359.82
1219,191,2,55.38
1219,131,6,1653.18
1219,99,8,1576.24
1220,76,9,3136.95
1220,318,10,2673.4
1220,690,5,284.25
1221,895,3,732.69
1221,136,8,998.96
1222,787,7,478.94
1222,846,2,73.36
1222,324,6,2275.8
1222,198,1,96.75
1222,357,6,889.86
1223,772,10,1946.3
1223,86,4,557.96
1223,969,2,595.08
1223,285,9,934.47
1224,358,9,1019.25
1224,11,5,1011.0
1224,763,1,396.42
1224,362,4,619.16
1224,881,7,2074.87
1225,840,1,276.67
1225,851,10,259.4
1225,605,6,1503.0
1225,845,5,802.65
1225,603,8,1627.76
1226,54,1,181.12
1226,13,8,3048.88
1227,586,8,835.52
1227,574,8,2740.32
1228,334,6,760.08
1228,820,10,323.3
1228,1,10,1964.0
1228,90,3,111.36
1229,231,9,2626.47
1229,492,4,742.44
1230,48,8,387.76
1230,639,1,179.2
1230,444,2,420.96
1231,365,5,953.35
1232,494,9,1156.32
1233,606,6,270.6
1233,754,7,1096.9
1233,844,4,472.6
1233,189,4,1397.96
1234,803,6,995.64
1234,164,5,1594.95
1235,597,10,3498.6
1235,618,8,1263.68
1236,619,8,2903.2
1236,986,1,66.84
1237,242,6,110.34
1237,314,3,203.31
1237,470,3,712.83
1237,779,3,742.05
1237,646,10,846.3
1238,558,1,369.87
1238,640,1,159.25
1238,966,5,1853.6
1239,871,2,290.7
1239,548,1,136.54
1239,745,1,73.1
1240,943,8,1118.88
1240,841,5,1079.55
1241,807,4,1326.56
1241,359,2,514.98
1241,562,6,1643.88
1241,729,1,60.75
1241,785,1,374.31
1242,969,4,358.88
1243,786,3,1162.38
1243,301,10,2108.4
1243,485,4,1564.88
1243,455,5,1416.05
1244,33,4,678.68
1244,580,1,61.34
1244,567,7,971.32
1244,514,10,1659.6
1244,326,4,637.08
1245,689,10,3618.5
1245,453,8,3061.44
1245,938,4,1487.52
1246,166,8,2548.4
1246,29,6,1244.52
1246,258,6,1515.78
1246,89,6,155.34
1247,306,10,3006.0
1248,422,4,406.24
1248,130,6,825.9
1248,938,7,2322.18
1248,326,6,877.32
1248,968,2,780.86
1249,688,2,246.94
1249,830,3,608.61
1250,452,8,2165.68
1250,115,2,157.12
1251,248,5,1205.1
1251,468,9,2107.62
1251,162,8,2664.56
1252,971,7,2652.44
1252,832,9,3207.6
1252,381,5,1068.95
1252,477,6,1730.28
1253,488,8,166.16
1253,836,8,2692.48
1254,9,4,933.96
1254,144,1,77.04
1255,694,1,18.3
1255,489,1,269.68
1255,37,7,1660.19
1256,109,1,252.48
1256,298,9,178.38
1257,63,3,768.75
1257,96,4,516.12
1257,550,10,2568.3
1258,404,4,363.36
1258,960,8,641.92
1258,96,7,2755.2
1258,4,3,565.86
1259,953,1,200.19
1260,299,6,298.68
1260,699,4,738.4
1260,315,6,848.88
1260,59,1,152.99
1261,634,10,1031.9
1261,144,6,979.74
1262,395,3,594.78
1262,659,3,809.58
1263,646,4,179.32
1263,587,3,942.72
1264,264,6,662.1
1265,561,4,309.88
1265,424,4,1264.6
1266,373,2,638.74
1266,487,5,1699.25
1266,337,10,3677.5
1267,503,5,1566.1
1267,542,2,415.14
1267,94,4,366.48
1267,647,2,356.24
1268,669,5,522.45
1268,347,5,847.6
1268,389,7,1362.97
1269,156,8,2350.96
1269,470,2,331.66
1270,967,1,380.34
1270,849,5,1033.9
1271,351,6,1032.9
1272,912,7,982.59
1272,651,8,1660.08
1273,937,8,3150.08
1273,49,5,312.4
1274,311,9,3383.64
1274,516,6,598.92
1274,866,2,680.0
1274,87,4,1581.36
1274,258,10,598.9
1275,572,6,1965.12
1275,801,9,3565.89
1275,391,9,1713.33
1275,496,7,121.17
1275,489,10,1002.2
1276,690,9,452.25
1276,881,3,1066.05
1276,492,2,209.04
1276,32,6,1351.92
1277,55,5,1661.0
1277,468,10,3706.1
1277,391,6,997.62
1277,861,1,45.08
1277,513,9,1042.92
1278,616,3,645.51
1278,611,9,707.76
1278,919,8,838.32
1278,33,10,1985.3
1278,714,9,988.65
1279,513,3,1037.88
1280,952,7,1021.02
1280,470,10,2009.9
1280,462,9,1910.79
1280,282,4,1083.52
1281,761,3,399.03
1281,815,2,465.84
1281,892,10,3588.1
1281,132,10,1592.9
1281,553,1,218.38
1282,325,6,2146.14
1282,771,7,1117.06
1282,827,5,209.5
1283,763,5,158.7
1284,328,10,3942.0
1284,140,4,794.84
1284,417,6,1505.94
1285,131,4,68.2
1285,756,2,251.72
1285,364,7,825.37
1285,82,4,1438.12
1286,481,5,1372.15
1287,781,6,781.86
1287,47,2,518.96
1288,299,7,221.2
1289,114,8,2828.48
1289,712,10,1745.2
1289,740,5,1462.45
1289,269,2,247.6
1289,697,6,1146.66
1290,70,4,460.52
1290,313,1,108.44
1290,779,4,145.92
1290,913,4,283.2
1290,54,6,1926.42
1291,539,1,357.59
1292,116,4,826.8
1292,257,5,1740.4
1293,147,5,991.05
1294,720,10,3843.2
1294,41,9,227.52
1294,866,9,1778.49
1295,270,2,66.9
1295,467,6,1034.4
1296,88,7,2773.82
1296,98,1,22.38
1296,847,4,534.44
1296,475,7,1826.16
1297,99,3,506.82
1298,128,7,352.94
1298,609,5,1116.55
1298,657,2,268.74
1298,358,4,764.32
1298,872,2,552.08
1299,58,1,290.42
1299,309,7,2053.24
1299,517,5,291.55
1300,109,7,1592.99
1300,827,1,289.17
1300,226,3,1019.49
1300,701,9,2426.4
1300,341,1,169.55
1301,105,7,1538.67
1302,170,10,3268.6
1302,276,8,1581.76
